Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Shivendra Travels,A/C Sleeper (2+1),21:00,06:00,09h 00m,INR 3500,1 Seat available, ,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),21:00,06:30,09h 30m,INR 1200,32 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - BDV0077,Janrath AC Seater 2+2,21:20,05:00,07h 40m,INR 998,33 Seats available,"3.2
17",https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - ALI0171,Rajdhani Non AC Seater 2+3,21:30,08:20,10h 50m,INR 650,50 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,INR 399,15 Seats available,"4.5
544",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Yolo Bus,A/C Seater / Sleeper (2+1),22:10,05:13,07h 03m,INR 399,28 Seats available,"4.1
230",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:01,05h 46m,INR 399,19 Seats available,"3.7
387",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),23:45,05:15,05h 30m,INR 699,9 Seats available,"3.8
89",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,06:20,06h 31m,INR 500,12 Seats available,"2.0
166",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - AWD0206,Pink Express AC Seater 2+2,21:45,05:30,07h 45m,INR 998,23 Seats available,"3.9
56",https://www.redbus.in/bus-tickets/lucknow-to-aligarh-uttar-pradesh,Lucknow to Aligarh (uttar pradesh)
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:30,08h 00m,INR 499,17 Seats available,"4.8
1459",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:15,07:30,08h 15m,495,19 Seats available,"4.7
1492",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:30,07h 35m,INR 449,17 Seats available,"4.6
794",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdFouji travels,A/C Seater / Sleeper (2+1),23:00,07:00,08h 00m,INR 475,7 Seats available,"4.0
628",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:15,07:15,08h 00m,INR 629,16 Seats available,"4.5
1283",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:40,06:55,08h 15m,INR 499,20 Seats available,"4.7
315",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,07:25,08h 10m,INR 459,21 Seats available,"4.6
562",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdRaj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:30,07:30,08h 00m,INR 629,18 Seats available,"4.4
861",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:35,07:30,08h 55m,INR 469,22 Seats available,"4.5
785",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,07:45,08h 00m,495,17 Seats available,"4.6
1217",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RAO SAHAB TRAVELS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),23:15,07:25,08h 10m,INR 549,27 Seats available,"4.7
209",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:40,06:30,08h 50m,INR 499,12 Seats available,"4.6
336",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,08:05,09h 20m,INR 509,19 Seats available,"4.5
555",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,06:45,09h 00m,INR 459,18 Seats available,"4.5
500",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),20:00,04:36,08h 36m,449,11 Seats available,"4.5
14",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - SKD0192,Ordinary Non AC Seater 2+3,20:30,01:35,05h 05m,INR 342,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00,05:00,06h 00m,INR 555,27 Seats available,"3.6
70",https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - RPN0059,Janrath AC Seater 2+2,21:00,03:00,06h 00m,INR 552,36 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
UPSRTC - RPN0091,Janrath AC Seater 2+2,21:01,03:01,06h 00m,INR 552,36 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
UPSRTC - RPN0035,Janrath AC Seater 2+2,21:30,03:30,06h 00m,INR 552,36 Seats available,"2.7
5",https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
UPSRTC - RPN0093,Janrath AC Seater 2+2,21:31,03:31,06h 00m,INR 552,36 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
UPSRTC - RPN0061,Janrath AC Seater 2+2,22:00,04:00,06h 00m,INR 552,36 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
UPSRTC - RPN0097,Janrath AC Seater 2+2,22:31,04:31,06h 00m,INR 552,36 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
UPSRTC - RPN0099,Janrath AC Seater 2+2,23:01,05:01,06h 00m,INR 552,35 Seats available,"1.5
4",https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
UPSRTC - RPN0101,Janrath AC Seater 2+2,23:31,05:31,06h 00m,INR 552,36 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
Travel Point World LLP,A/C Seater / Sleeper (2+2),20:45,02:35,05h 50m,2849,3 Seats available,1.6,https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh)
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),22:45,05:55,07h 10m,INR 1099,2 Seats available,"4.8
48",https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,05:30,07h 30m,INR 799,3 Seats available,"3.4
247",https://www.redbus.in/bus-tickets/kanpur-to-varanasi,Kanpur (Uttar Pradesh) to Varanasi
SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),00:05,06:35,06h 30m,555,26 Seats available,"1.2
15",https://www.redbus.in/bus-tickets/kanpur-to-varanasi,Kanpur (Uttar Pradesh) to Varanasi
UPSRTC - CBG0159,Janrath AC Seater 2+2,20:30,05:00,08h 30m,INR 945,33 Seats available,"2.1
8",https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia (Uttar Pradesh)
Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,02:45,06h 45m,INR 799,16 Seats available,"4.4
144",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,693,15 Seats available,"3.0
36",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - BRT0062,Ordinary Non AC Seater 2+3,20:50,02:35,05h 45m,INR 429,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - GND0105,Ordinary Non AC Seater 2+3,20:50,02:00,05h 10m,INR 445,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - MZF0066,Janrath AC Seater 2+2,21:00,02:40,05h 40m,INR 620,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - BLY0649,Janrath AC Seater 2+3,21:05,02:20,05h 15m,INR 542,48 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - PNG0065,Rajdhani Non AC Seater 2+3,21:10,02:31,05h 21m,INR 429,51 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - SRG0032,Ordinary Non AC Seater 2+3,21:26,03:00,05h 34m,INR 429,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - SRD1030,Janrath AC Seater 2+3,21:45,03:40,05h 55m,INR 542,48 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - RKD0033,Janrath AC Seater 2+2,22:00,03:30,05h 30m,INR 620,35 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - SRG0007,Janrath AC Seater 2+2,22:32,05:00,06h 28m,INR 620,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,22:45,04:42,05h 57m,INR 429,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - SRG0188,Ordinary Non AC Seater 2+3,23:26,05:00,05h 34m,INR 429,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - GRH0125,Ordinary Non AC Seater 2+3,23:35,06:30,06h 55m,INR 429,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
PTC-SKYBUS,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05:15,05h 20m,INR 1200,5 Seats available,"4.5
96",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),23:10,04:00,04h 50m,719,12 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),23:40,04:55,05h 15m,INR 899,7 Seats available,3.2,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
Krishna Travels,A/C Seater/Sleeper (2+1),23:15,04:45,05h 30m,INR 499,20 Seats available,3.5,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly (Uttar Pradesh) to Lucknow
UPSRTC - RKD0039,Janrath AC Seater 2+2,21:00,05:00,08h 00m,INR 864,23 Seats available,"4.1
27",https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly (Uttar Pradesh) to Dehradun
UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05,05:00,05h 55m,INR 534,34 Seats available,"3.8
61",https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly (Uttar Pradesh)
UPSRTC - RKD0036,Janrath AC Seater 2+2,20:30,02:00,05h 30m,INR 620,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
UPSRTC - CBG0092,Pink Express AC Seater 2+2,21:01,02:45,05h 44m,INR 620,39 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
UPSRTC - SBD0118,Pink Express AC Seater 2+2,21:01,01:25,04h 24m,INR 620,38 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
UPSRTC - SRG0033,Ordinary Non AC Seater 2+3,22:00,03:36,05h 36m,INR 429,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
UPSRTC - MRD0007,Janrath AC Seater 2+2,22:00,04:15,06h 15m,INR 620,35 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
UPSRTC - SBD0114,Pink Express AC Seater 2+2,22:01,03:00,04h 59m,INR 620,39 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
UPSRTC - BLY0121,Janrath AC Seater 2+2,22:31,04:00,05h 29m,INR 620,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
UPSRTC - SRG0102,Ordinary Non AC Seater 2+3,23:30,05:06,05h 36m,INR 429,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
PTC-SKYBUS,A/C Seater/Sleeper (2+1),23:15,04:20,05h 05m,INR 600,7 Seats available,"4.5
111",https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),22:00,02:45,04h 45m,INR 799,16 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:10,02:20,05h 10m,1169,6 Seats available,"2.7
9",https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:45,03:50,05h 05m,INR 749,15 Seats available,"3.2
27",https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh)
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,07:00,09h 20m,INR 699,20 Seats available,"4.5
162",https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
Blue Sky Tour and Travels,A/C Seater / Sleeper (2+1),22:15,07:45,09h 30m,INR 2199,3 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - MNP0146,Ordinary Non AC Seater 2+3,20:31,23:28,02h 57m,INR 222,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55,00:50,02h 55m,INR 222,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0120,Ordinary Non AC Seater 2+3,23:40,02:21,02h 41m,INR 222,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00,03:30,06h 30m,INR 452,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - KSB0005,Shatabdi AC Seater 2+2,23:00,05:00,06h 00m,INR 555,24 Seats available,"2.4
71",https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:45,05h 46m,569,6 Seats available,"4.1
89",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:40,05:30,05h 50m,INR 699,2 Seats available,"4.5
9",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,03:30,06h 00m,INR 599,11 Seats available,"3.2
14",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,05:33,05h 47m,INR 749,1 Seat available,"3.4
51",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shobha Bus Service,A/C Sleeper (2+1),23:30,05:15,05h 45m,INR 666,9 Seats available,New,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),23:45,05:00,05h 15m,INR 549,13 Seats available,"2.0
24",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Panwar Travels,A/C Seater / Sleeper (2+1),21:30,02:55,05h 25m,523,10 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,1709,47 Seats available,1.2,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:00,04:30,05h 30m,569,10 Seats available,"1.8
15",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
New India Bus Service,A/C Seater / Sleeper (2+2),23:30,04:00,04h 30m,1519,24 Seats available,1.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,01:36,04h 36m,INR 1199,9 Seats available,2.2,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),22:15,04:00,05h 45m,INR 895,10 Seats available,2.8,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Maa Laxmi Bihar Express,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 1800,5 Seats available,1.4,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Bhumi Travels,A/C Seater / Sleeper (2+2),23:25,04:40,05h 15m,INR 1699,38 Seats available,2.4,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Tulsi Travel,A/C Seater (2+2),23:30,06:30,07h 00m,INR 1500,49 Seats available,1.4,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
UPSRTC - BLY0077,Ordinary Non AC Seater 2+3,21:30,02:30,05h 00m,INR 355,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra
UPSRTC - AGF0050,Shatabdi AC Seater 2+2,22:46,04:45,05h 59m,INR 534,41 Seats available,"3.3
30",https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra
UPSRTC - BLY0079,Ordinary Non AC Seater 2+3,23:00,04:00,05h 00m,INR 355,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra
UPSRTC - ETD0017,Ordinary Non AC Seater 2+3,23:55,04:30,04h 35m,INR 324,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),19:35,23:45,04h 10m,335,11 Seats available,"4.2
242",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:45,23:50,03h 05m,INR 349,1 Seat available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),21:00,01:45,04h 45m,335,37 Seats available,"4.1
135",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),22:00,02:45,04h 45m,335,37 Seats available,"4.3
125",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),23:55,04:40,04h 45m,335,31 Seats available,"4.4
177",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:40,04h 10m,719,22 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),22:10,01:40,03h 30m,1260,14 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Mahalaxmi Travels,A/C Sleeper (2+1),22:15,01:45,03h 30m,INR 1199,4 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),22:50,02:45,03h 55m,INR 1199,1 Seat available,3.3,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Sethi Yatra Company,A/C Seater / Sleeper (2+1),23:10,02:55,03h 45m,664,1 Seat available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),22:00,01:10,03h 10m,INR 699,1 Seat available,1.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:59,03:30,03h 31m,INR 599,20 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,06:00,09h 00m,INR 500,3 Seats available,"2.9
31",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),22:40,04:50,06h 10m,720,2 Seats available,"3.8
35",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,AC Sleeper (2+1),21:30,05:00,07h 30m,INR 900,1 Seat available,"3.7
19",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
UPSRTC - JHD0021,Ordinary Non AC Seater 2+3,20:35,22:50,02h 15m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - AKP0061,Ordinary Non AC Seater 2+3,20:45,22:45,02h 00m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - KSH0017,Ordinary Non AC Seater 2+3,21:01,23:02,02h 01m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - JHD0024,Ordinary Non AC Seater 2+3,21:15,23:30,02h 15m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - AKP0065,Ordinary Non AC Seater 2+3,21:15,23:15,02h 00m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - MHB0248,Ordinary Non AC Seater 2+3,21:25,00:02,02h 37m,INR 160,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - JHD0026,Ordinary Non AC Seater 2+3,21:30,01:01,03h 31m,INR 160,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - KSH0135,Ordinary Non AC Seater 2+3,22:36,01:32,02h 56m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - HMR0030,Ordinary Non AC Seater 2+3,23:01,01:00,01h 59m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - KSH0137,Ordinary Non AC Seater 2+3,23:16,02:15,02h 59m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - BLP0097,Ordinary Non AC Seater 2+3,23:55,02:30,02h 35m,INR 156,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - AKP0219,Ordinary Non AC Seater 2+3,23:59,02:47,02h 48m,INR 201,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
Krishna Travels Gwalior,A/C Sleeper (2+1),19:30,22:40,03h 10m,675,17 Seats available,2.6,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
BTS Bundelkhand Transport Services LLP,Non A/C Seater / Sleeper (2+1),21:45,23:55,02h 10m,INR 200,3 Seats available,"2.2
8",https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
