Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 5879,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:26,05h 41m,INR 503,33 Seats available,"3.6
19",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5959,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,02:46,05h 01m,INR 503,26 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5897,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:14,05h 14m,INR 503,31 Seats available,"4.3
35",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5883,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:57,05h 42m,INR 503,33 Seats available,"4.5
44",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 9213,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:59,05h 29m,INR 503,33 Seats available,"3.4
33",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5923,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:12,05h 42m,INR 503,33 Seats available,"4.3
32",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 9951,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:00,05h 15m,INR 503,33 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5877,INDRA(A.C. Seater),23:00,04:45,05h 45m,INR 608,35 Seats available,"3.9
55",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5826,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:00,04h 45m,INR 503,31 Seats available,"3.7
19",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),22:20,06:40,08h 20m,INR 700,32 Seats available,"4.5
45",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:35,06:00,07h 25m,INR 630,29 Seats available,"4.3
53",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Giridhar Tours and Travels,A/C Sleeper (2+1),22:30,06:00,07h 30m,INR 1099,14 Seats available,"4.4
48",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Dosti Tours and Travels,A/C Sleeper (2+1),22:40,06:40,08h 00m,899,24 Seats available,"3.8
81",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 649,33 Seats available,"4.2
39",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 45775,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:45,15:40,04h 55m,INR 495,25 Seats available,"4.2
45",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 45901,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:10,05h 20m,INR 495,1 Seat available,"3.8
45",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5957,STAR LINER(NON-AC SLEEPER 2+1),22:15,04:00,05h 45m,INR 641,27 Seats available,"4.5
10",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 9227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:45,06h 15m,INR 495,30 Seats available,"3.5
37",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5927,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:15,05h 45m,INR 495,33 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5973,STAR LINER(NON-AC SLEEPER 2+1),22:44,04:10,05h 26m,INR 641,25 Seats available,"4.0
15",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 48010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05:30,06h 45m,INR 495,34 Seats available,"4.3
53",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5378,INDRA(A.C. Seater),22:45,03:29,04h 44m,INR 598,37 Seats available,"4.3
71",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 48600,INDRA(A.C. Seater),22:55,03:38,04h 43m,INR 598,37 Seats available,"4.4
37",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5901,STAR LINER(NON-AC SLEEPER 2+1),23:14,04:40,05h 26m,INR 641,27 Seats available,"4.4
42",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 48603,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,03:58,04h 43m,INR 760,45 Seats available,"4.5
33",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5925,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04:15,04h 45m,INR 495,33 Seats available,"4.2
17",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5919,VENNELA (A.C. SLEEPER),23:37,04:30,04h 53m,INR 885,26 Seats available,"3.5
24",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5903,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:59,04:10,04h 11m,INR 760,33 Seats available,4.0,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 48492,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,05:15,05h 16m,INR 495,7 Seats available,"2.7
38",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),23:30,05:10,05h 40m,INR 900,19 Seats available,"4.9
33",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:40,05:15,06h 35m,INR 1100,30 Seats available,"4.4
28",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
Vikram Travels,A/C Seater / Sleeper (2+1),23:59,05:50,05h 51m,INR 510,34 Seats available,"5.0
14",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
V Kaveri Travels,NON A/C Sleeper (2+1),23:20,05:15,05h 55m,INR 850,29 Seats available,"4.1
33",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),23:55,05:30,05h 35m,INR 1200,35 Seats available,"4.1
30",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
